Codigo_Producto,Grupo,Segmento,Margen_Venta,Rotacion_Stock,GMROI,Demanda_Trimestral,Stock_Actual,Reposicion_Sugerida_UNI,Peso_Total_Gramos
799,ACESSORIOS,A,59.54,6.0,7.144792655086849,0.6,0,1,20.0
807,ACESSORIOS,A,62.88,4.0,6.152571926765474,0.6,0,1,20.0
783,ACESSORIOS,A,60.58,4.0,5.833438485804417,0.6,0,1,20.0
818,ACESSORIOS,A,60.18,4.0,5.579032913449818,0.6,0,1,20.0
823,ACESSORIOS,A,60.18,4.0,5.293783015034539,0.6,0,1,20.0
820,ACESSORIOS,A,59.53,4.0,5.292970337261275,0.6,0,1,20.0
634,ACESSORIOS,A,58.68,4.0,5.251956181533647,0.6,0,1,20.0
824,ACESSORIOS,A,58.52,4.0,5.101010101010101,0.6,0,1,20.0
790,ACESSORIOS,A,55.99,4.0,4.925505050505051,0.6,0,1,20.0
632,ACESSORIOS,A,58.68,4.0,4.903495044340114,0.6,0,1,20.0
638,ACESSORIOS,A,55.99,4.0,4.765151515151516,0.6,0,1,20.0
606,ACESSORIOS,A,56.38,4.0,4.7537777777777785,0.6,0,1,20.0
741,ACESSORIOS,A,55.99,4.0,4.662878787878788,0.6,0,1,20.0
786,ACESSORIOS,A,55.99,4.0,4.638888888888889,0.6,0,1,20.0
775,ACESSORIOS,A,55.01,4.0,4.625925925925926,0.6,0,1,20.0
814,ACESSORIOS,A,55.95,4.0,4.598825831702544,0.6,0,1,20.0
1259,PERFUMARIA,A,62.6,3.3333333333333335,4.56172140430351,3.9,0,4,80.0
787,ACESSORIOS,A,55.99,4.0,4.537878787878788,0.6,0,1,20.0
555,ACESSORIOS,A,56.44,4.0,4.503712164477441,0.6,0,1,20.0
3403,LOJA DE BRINQUEDOS,C,38.88,1.7970401691331923,1.1215114884501889,6.3,2,5,25.0
809,ACESSORIOS,A,55.95,4.0,4.4706457925636,0.6,0,1,20.0
776,ACESSORIOS,A,55.01,4.0,4.462962962962963,0.6,0,1,20.0
810,ACESSORIOS,A,55.95,4.0,4.460861056751468,0.6,0,1,20.0
767,ACESSORIOS,A,53.39,4.0,4.393690851735016,0.6,0,1,20.0
668,ACESSORIOS,A,53.4,4.0,4.377525252525253,0.6,0,1,20.0
791,ACESSORIOS,A,55.01,4.0,4.325925925925926,0.6,0,1,20.0
611,ACESSORIOS,A,53.34,4.0,4.300639658848614,0.6,0,1,20.0
788,ACESSORIOS,A,55.01,4.0,4.228395061728396,0.6,0,1,20.0
752,ACESSORIOS,A,53.34,4.0,4.218550106609808,0.6,0,1,20.0
669,ACESSORIOS,A,52.37,4.0,4.161728395061728,0.6,0,1,20.0
667,ACESSORIOS,A,53.4,4.0,4.108585858585858,0.6,0,1,20.0
784,ACESSORIOS,A,59.58,3.0,4.10290404040404,0.6,0,1,20.0
610,ACESSORIOS,A,53.34,4.0,4.087420042643923,0.6,0,1,20.0
686,ACESSORIOS,A,53.4,4.0,4.087121212121213,0.6,0,1,20.0
616,ACESSORIOS,A,53.34,4.0,4.06183368869936,0.6,0,1,20.0
615,ACESSORIOS,A,52.3,4.0,3.983307250912885,0.6,0,1,20.0
781,ACESSORIOS,A,59.71,3.0,3.961728395061729,0.6,0,1,20.0
779,ACESSORIOS,A,58.53,3.0,3.9141414141414144,0.6,0,1,20.0
4050,COMESTIVEIS,C,39.18,1.6153846153846154,0.9398263027295284,4.8,3,2,10.0
785,ACESSORIOS,A,58.68,3.0,3.6888888888888896,0.6,0,1,20.0
782,ACESSORIOS,A,59.71,3.0,3.6098765432098765,0.6,0,1,20.0
3402,LOJA DE BRINQUEDOS,C,42.57,1.9574468085106382,1.4036706188078611,4.5,1,4,32.0
4488,LOJA DE BRINQUEDOS,A,46.62,4.0,3.3157099697885193,0.6,0,1,20.0
1497,PERFUMARIA,A,62.96,2.2660098522167487,3.2023177017447253,12.6,0,13,260.0
4047,COMESTIVEIS,C,36.28,2.1492537313432836,1.2759730757974832,6.3,0,7,56.0
600,ACESSORIOS,A,56.38,2.6666666666666665,3.1893333333333334,0.6,0,1,20.0
766,ACESSORIOS,A,52.36,3.0,2.8932098765432097,0.6,0,1,20.0
8431,ROUPA,A,64.84,4.0,7.048611111111112,0.9,0,1,49.0
8434,ROUPA,A,64.84,4.0,7.048611111111112,0.9,0,1,49.0
3399,LOJA DE BRINQUEDOS,C,44.03,1.6939890710382512,1.2764918846357238,5.1,5,1,9.0
551,ACESSORIOS,A,60.53,4.0,5.619407687460618,0.6,0,1,40.0
8424,ROUPA,A,64.84,4.0,6.777777777777778,0.9,0,1,49.0
548,ACESSORIOS,A,60.17,4.0,5.480698902885006,0.6,0,1,40.0
1500,PERFUMARIA,B,62.86,1.9467213114754096,2.7141220351096615,11.7,1,11,220.0
8812,ROUPA,A,65.11,4.0,7.144792655086849,0.6,0,1,53.0
4445,ACESSORIOS,A,57.17,4.0,4.690145502645502,0.6,0,1,35.0
520,ACESSORIOS,A,59.52,4.0,5.345794392523365,0.6,0,1,40.0
4201,ACESSORIOS,A,57.41,4.0,5.046352583586626,0.6,0,1,38.0
496,ACESSORIOS,A,58.35,4.0,5.292653552790043,0.6,0,1,40.0
9872,ACESSORIOS,A,53.82,4.0,4.584447144592953,0.6,0,1,35.0
491,ACESSORIOS,A,58.42,4.0,5.207725947521866,0.6,0,1,40.0
8423,ROUPA,A,64.84,4.0,6.333333333333333,0.9,0,1,49.0
9856,ACESSORIOS,A,53.81,4.0,4.513173510562544,0.6,0,1,35.0
503,ACESSORIOS,A,58.69,4.0,5.147583804962996,0.6,0,1,40.0
9875,ACESSORIOS,A,53.85,4.0,4.471014492753623,0.6,0,1,35.0
4264,ACESSORIOS,A,57.12,4.0,5.102635658914728,0.6,0,1,40.0
9855,ACESSORIOS,A,53.69,4.0,4.430976430976431,0.6,0,1,35.0
8761,ROUPA,A,67.59,4.0,7.144792655086849,0.6,0,1,57.0
8756,ROUPA,A,67.59,4.0,7.144792655086849,0.6,0,1,57.0
3400,LOJA DE BRINQUEDOS,C,40.74,2.4878048780487805,1.497825675931178,4.8,0,5,60.0
4251,ACESSORIOS,A,57.23,4.0,4.97228144989339,0.6,0,1,40.0
7190,ROUPA,A,63.77,4.0,6.572944297082229,0.6,0,1,53.0
4269,ACESSORIOS,A,57.09,4.0,4.936069827789574,0.6,0,1,40.0
7642,ROUPA,A,61.8,4.0,6.1308016877637135,0.6,0,1,50.0
9781,ACESSORIOS,A,53.59,4.0,4.289711073342921,0.6,0,1,35.0
7639,ROUPA,A,61.8,4.0,6.0886075949367084,0.6,0,1,50.0
7189,ROUPA,A,63.77,4.0,6.424403183023872,0.6,0,1,53.0
9870,ACESSORIOS,A,53.61,4.0,4.240958025886053,0.6,0,1,35.0
7188,ROUPA,A,63.77,4.0,6.339522546419098,0.6,0,1,53.0
9859,ACESSORIOS,A,53.68,4.0,4.139229506613885,0.6,0,1,35.0
7187,ROUPA,A,63.77,4.0,6.254641909814323,0.6,0,1,53.0
4258,ACESSORIOS,A,56.88,4.0,5.236960550701615,0.6,0,1,45.0
515,ACESSORIOS,A,55.96,4.0,4.573770491803279,0.6,0,1,40.0
4268,ACESSORIOS,A,56.98,4.0,4.565772669220945,0.6,0,1,40.0
7873,ROUPA,A,63.75,4.0,6.047745358090186,0.6,0,1,53.0
4249,ACESSORIOS,A,57.23,4.0,5.1250242295018404,0.6,0,1,45.0
4265,ACESSORIOS,A,57.12,4.0,5.117519379844962,0.6,0,1,45.0
547,ACESSORIOS,A,54.47,4.0,4.523975588491718,0.6,0,1,40.0
9780,ACESSORIOS,A,53.61,4.0,3.9326402108654266,0.6,0,1,35.0
7785,ROUPA,A,58.17,4.0,5.217726396917148,0.6,0,1,47.0
7784,ROUPA,A,58.17,4.0,5.213872832369941,0.6,0,1,47.0
4254,ACESSORIOS,A,56.88,4.0,4.979083929044215,0.6,0,1,45.0
4256,ACESSORIOS,A,56.88,4.0,4.920836642838231,0.6,0,1,45.0
4267,ACESSORIOS,A,57.23,4.0,4.914130645473929,0.6,0,1,45.0
7783,ROUPA,A,58.17,4.0,5.082851637764933,0.6,0,1,47.0
7779,ROUPA,A,58.17,4.0,5.071290944123314,0.6,0,1,47.0
501,ACESSORIOS,A,53.68,4.0,4.291157791890572,0.6,0,1,40.0
7781,ROUPA,A,58.17,4.0,4.928709055876685,0.6,0,1,47.0
543,ACESSORIOS,A,60.12,3.0,4.125043417853422,0.6,0,1,40.0
7875,ROUPA,A,74.1,4.0,7.144792655086849,0.6,0,1,70.0
8529,ROUPA,A,74.11,4.0,7.144792655086849,0.6,0,1,70.0
9903,ACESSORIOS,A,53.68,4.0,4.59136319690622,0.6,0,1,45.0
9021,ROUPA,A,58.22,4.0,4.756756756756757,0.6,0,1,47.0
9829,ACESSORIOS,A,53.74,4.0,4.472181765219924,0.6,0,1,45.0
9899,ACESSORIOS,A,53.69,4.0,4.457519472738166,0.6,0,1,45.0
9900,ACESSORIOS,A,53.69,4.0,4.445056920311564,0.6,0,1,45.0
9904,ACESSORIOS,A,53.81,4.0,4.442944472745798,0.6,0,1,45.0
4018,COMESTIVEIS,C,41.4,1.7204301075268815,1.17921146953405,6.9,3,4,48.0
7074,ROUPA,A,55.34,4.0,4.797413793103448,0.6,0,1,49.0
9896,ACESSORIOS,A,53.76,4.0,4.403997305187514,0.6,0,1,45.0
4822,PERFUMARIA,B,45.36,1.426751592356688,0.9763652235765786,5.4,4,2,20.0
528,ACESSORIOS,A,51.17,4.0,3.8683462007314096,0.6,0,1,40.0
9777,ACESSORIOS,A,53.5,4.0,4.261758691206544,0.6,0,1,45.0
9825,ACESSORIOS,A,53.96,4.0,4.260305697081983,0.6,0,1,45.0
9841,ACESSORIOS,A,53.65,4.0,4.255249278535178,0.6,0,1,45.0
9793,ACESSORIOS,A,51.93,4.0,4.211393119007332,0.6,0,1,45.0
9888,ACESSORIOS,A,53.83,4.0,4.1986301369863,0.6,0,1,45.0
7043,ROUPA,A,57.57,4.0,5.224334600760456,0.6,0,1,56.0
9778,ACESSORIOS,A,53.64,4.0,4.193157210913816,0.6,0,1,45.0
7072,ROUPA,A,55.34,4.0,4.556034482758621,0.6,0,1,49.0
7046,ROUPA,A,57.56,4.0,5.198986058301648,0.6,0,1,56.0
7073,ROUPA,A,55.34,4.0,4.538793103448277,0.6,0,1,49.0
7071,ROUPA,A,55.34,4.0,4.538793103448277,0.6,0,1,49.0
4043,COMESTIVEIS,C,39.82,2.3736263736263736,1.4805471664594065,4.8,0,5,80.0
7040,ROUPA,A,57.55,4.0,5.172151898734177,0.6,0,1,56.0
7069,ROUPA,A,55.34,4.0,4.5215517241379315,0.6,0,1,49.0
6872,ROUPA,A,56.13,4.0,4.890350877192982,0.6,0,1,53.0
7045,ROUPA,A,57.56,4.0,5.155893536121673,0.6,0,1,56.0
6932,ROUPA,A,56.94,4.0,5.0588235294117645,0.6,0,1,55.0
8741,ROUPA,A,54.77,6.0,6.43404255319149,0.6,0,1,70.0
6881,ROUPA,A,56.13,4.0,4.850877192982456,0.6,0,1,53.0
7067,ROUPA,A,55.34,4.0,4.482758620689656,0.6,0,1,49.0
7070,ROUPA,A,55.34,4.0,4.4525862068965525,0.6,0,1,49.0
6873,ROUPA,A,56.13,4.0,4.8157894736842115,0.6,0,1,53.0
7702,ROUPA,A,54.99,4.0,4.538461538461538,0.6,0,1,50.0
6879,ROUPA,A,56.13,4.0,4.798245614035089,0.6,0,1,53.0
6875,ROUPA,A,56.13,4.0,4.785087719298246,0.6,0,1,53.0
9786,ACESSORIOS,A,53.61,4.0,4.059967585089141,0.6,0,1,45.0
9906,ACESSORIOS,A,53.64,4.0,4.055099648300118,0.6,0,1,45.0
8175,ROUPA,A,62.43,4.0,6.30690537084399,0.6,0,1,70.0
7039,ROUPA,A,57.55,4.0,5.040506329113923,0.6,0,1,56.0
6877,ROUPA,A,56.13,4.0,4.741228070175438,0.6,0,1,53.0
8847,ROUPA,A,67.56,4.0,7.144792655086849,0.6,0,1,80.0
8843,ROUPA,A,67.54,4.0,7.144792655086849,0.6,0,1,80.0
8845,ROUPA,A,67.56,4.0,7.144792655086849,0.6,0,1,80.0
7579,ROUPA,A,67.57,4.0,7.144792655086849,0.6,0,1,80.0
7576,ROUPA,A,67.57,4.0,7.144792655086849,0.6,0,1,80.0
8841,ROUPA,A,67.54,4.0,7.144,0.6,0,1,80.0
8176,ROUPA,A,62.43,4.0,6.225063938618925,0.6,0,1,70.0
8255,ROUPA,A,52.28,4.0,4.1790540540540535,0.6,0,1,47.0
9905,ACESSORIOS,A,53.75,4.0,3.9933380438074093,0.6,0,1,45.0
9901,ACESSORIOS,A,53.69,4.0,3.981066506890354,0.6,0,1,45.0
9893,ACESSORIOS,A,53.79,4.0,3.965233795984369,0.6,0,1,45.0
7041,ROUPA,A,57.55,4.0,4.931645569620253,0.6,0,1,56.0
8811,ROUPA,A,65.13,2.6666666666666665,4.66294227188082,0.6,0,1,53.0
7722,ROUPA,A,59.9,3.0,4.221327967806841,0.6,0,1,48.0
7068,ROUPA,A,55.34,4.0,4.301724137931035,0.6,0,1,49.0
6878,ROUPA,A,56.13,4.0,4.631578947368421,0.6,0,1,53.0
8253,ROUPA,A,52.28,4.0,4.094594594594595,0.6,0,1,47.0
6773,ROUPA,A,61.61,4.0,6.084033613445379,0.6,0,1,70.0
9902,ACESSORIOS,A,53.6,4.0,3.909233586188857,0.6,0,1,45.0
8173,ROUPA,A,62.43,4.0,6.076726342710996,0.6,0,1,70.0
6776,ROUPA,A,61.61,4.0,6.058823529411765,0.6,0,1,70.0
6874,ROUPA,A,56.13,4.0,4.574561403508772,0.6,0,1,53.0
6772,ROUPA,A,61.61,4.0,6.033613445378151,0.6,0,1,70.0
9782,ACESSORIOS,A,53.5,4.0,3.8773750168440917,0.6,0,1,45.0
6779,ROUPA,A,61.61,4.0,6.029411764705882,0.6,0,1,70.0
7726,ROUPA,A,48.72,4.0,3.6132075471698113,0.6,0,1,42.0
6876,ROUPA,A,56.13,4.0,4.55701754385965,0.6,0,1,53.0
7139,ROUPA,A,48.74,4.0,3.6037735849056602,0.6,0,1,42.0
8174,ROUPA,A,62.43,4.0,6.005115089514066,0.6,0,1,70.0
8994,ROUPA,A,59.91,3.0,4.116700201207244,0.6,0,1,48.0
6832,ROUPA,A,52.33,4.0,4.0270727580372245,0.6,0,1,47.0
9772,ACESSORIOS,A,51.31,4.0,3.8555450747877646,0.6,0,1,45.0
7731,ROUPA,A,48.72,4.0,3.594339622641509,0.6,0,1,42.0
6831,ROUPA,A,52.33,4.0,4.016920473773266,0.6,0,1,47.0
9770,ACESSORIOS,A,53.61,4.0,3.8446785521339817,0.6,0,1,45.0
1499,PERFUMARIA,B,62.86,1.25,1.7043937329700272,11.4,6,6,120.0
8177,ROUPA,A,61.04,4.0,5.960493827160494,0.6,0,1,70.0
8822,ROUPA,A,62.18,4.0,5.958762886597937,0.6,0,1,70.0
8821,ROUPA,A,62.18,4.0,5.955326460481099,0.6,0,1,70.0
8995,ROUPA,A,59.91,3.0,4.07645875251509,0.6,0,1,48.0
8837,ROUPA,A,56.89,4.0,4.659638554216867,0.6,0,1,55.0
8254,ROUPA,A,52.28,4.0,3.9391891891891895,0.6,0,1,47.0
8838,ROUPA,A,56.89,4.0,4.593373493975903,0.6,0,1,55.0
7349,ROUPA,A,66.32,4.0,7.090558766859344,0.6,0,1,85.0
6880,ROUPA,A,56.13,4.0,4.377192982456141,0.6,0,1,53.0
7725,ROUPA,A,48.72,4.0,3.4622641509433967,0.6,0,1,42.0
6778,ROUPA,A,61.61,4.0,5.739495798319328,0.6,0,1,70.0
7473,ROUPA,A,61.46,4.0,5.723849372384937,0.6,0,1,70.0
7138,ROUPA,A,48.74,4.0,3.3899371069182394,0.6,0,1,42.0
7724,ROUPA,A,48.72,4.0,3.3584905660377355,0.6,0,1,42.0
7723,ROUPA,A,48.72,4.0,3.3364779874213832,0.6,0,1,42.0
7012,ROUPA,A,55.18,4.0,4.669064748201439,0.6,0,1,59.0
7013,ROUPA,A,55.18,4.0,4.64748201438849,0.6,0,1,59.0
7481,ROUPA,A,42.12,4.0,2.8704318936877082,0.6,0,1,37.0
6775,ROUPA,A,61.61,4.0,5.415966386554622,0.6,0,1,70.0
7221,ROUPA,A,62.53,4.0,6.5649913344887345,0.6,0,1,85.0
4807,PERFUMARIA,C,44.75,2.2857142857142856,1.5381132492200655,4.5,1,4,80.0
8823,ROUPA,A,62.18,4.0,5.360824742268041,0.6,0,1,70.0
4262,ACESSORIOS,A,57.1,2.5,3.032672800188724,3.9,0,4,160.0
4054,COMESTIVEIS,C,38.93,2.608695652173913,1.5155500541544176,6.6,0,7,140.0
2776,COMESTIVEIS,A,59.32,3.062200956937799,3.922085392318351,66.9,0,67,3484.0
8959,ROUPA,A,56.95,4.0,4.440422322775263,0.6,0,1,59.0
7480,ROUPA,A,42.12,4.0,2.757475083056479,0.6,0,1,37.0
4057,COMESTIVEIS,C,35.43,1.606694560669456,0.8107424345626154,6.6,4,3,33.0
7483,ROUPA,A,42.12,4.0,2.7242524916943522,0.6,0,1,37.0
7817,ROUPA,A,58.63,4.0,5.425431711145997,0.6,0,1,74.0
7484,ROUPA,A,42.12,4.0,2.710963455149502,0.6,0,1,37.0
7728,ROUPA,A,48.72,4.0,3.0754716981132075,0.6,0,1,42.0
7816,ROUPA,A,58.63,4.0,5.337519623233909,0.6,0,1,74.0
7442,ROUPA,A,61.89,4.0,5.762626262626263,0.6,0,1,80.0
7220,ROUPA,A,62.53,4.0,6.117850953206239,0.6,0,1,85.0
7440,ROUPA,A,61.89,4.0,5.752525252525253,0.6,0,1,80.0
7014,ROUPA,A,55.18,4.0,4.2194244604316555,0.6,0,1,59.0
7479,ROUPA,A,42.12,4.0,2.644518272425249,0.6,0,1,37.0
7482,ROUPA,A,42.12,4.0,2.644518272425249,0.6,0,1,37.0
1444,PERFUMARIA,A,62.87,2.5,3.5688836104513064,3.9,0,4,200.0
536,ACESSORIOS,A,51.16,3.0,2.852092645266152,0.6,0,1,40.0
7628,ROUPA,A,55.35,4.0,4.94344163658243,0.6,0,1,70.0
7441,ROUPA,A,61.89,4.0,5.641414141414141,0.6,0,1,80.0
7448,ROUPA,A,61.89,4.0,5.621212121212121,0.6,0,1,80.0
7455,ROUPA,A,56.23,4.0,4.89134438305709,0.6,0,1,70.0
7466,ROUPA,A,56.23,4.0,4.89134438305709,0.6,0,1,70.0
7795,ROUPA,A,56.64,4.0,4.888475836431226,0.6,0,1,70.0
7799,ROUPA,A,56.64,4.0,4.884758364312268,0.6,0,1,70.0
7794,ROUPA,A,56.64,4.0,4.884758364312268,0.6,0,1,70.0
7467,ROUPA,A,56.23,4.0,4.880294659300184,0.6,0,1,70.0
7818,ROUPA,A,58.63,4.0,5.152276295133438,0.6,0,1,74.0
7793,ROUPA,A,56.64,4.0,4.862453531598513,0.6,0,1,70.0
7222,ROUPA,A,62.53,4.0,5.899480069324092,0.6,0,1,85.0
7469,ROUPA,A,56.23,4.0,4.858195211786372,0.6,0,1,70.0
8500,ROUPA,A,50.78,4.0,4.155672823218997,0.6,0,1,60.0
7457,ROUPA,A,56.23,4.0,4.847145488029466,0.6,0,1,70.0
7819,ROUPA,A,58.63,4.0,5.1083202511773935,0.6,0,1,74.0
7458,ROUPA,A,56.23,4.0,4.821362799263352,0.6,0,1,70.0
7460,ROUPA,A,56.23,4.0,4.795580110497237,0.6,0,1,70.0
7798,ROUPA,A,56.64,4.0,4.784386617100371,0.6,0,1,70.0
7470,ROUPA,A,56.23,4.0,4.777163904235727,0.6,0,1,70.0
7468,ROUPA,A,56.23,4.0,4.758747697974218,0.6,0,1,70.0
8371,ROUPA,A,57.3,4.0,5.276595744680851,0.6,0,1,78.0
8504,ROUPA,A,50.78,4.0,4.055408970976253,0.6,0,1,60.0
7464,ROUPA,A,56.23,4.0,4.721915285451197,0.6,0,1,70.0
4770,PERFUMARIA,B,45.1,1.5107913669064748,1.0086995620894588,4.5,3,2,30.0
1255,PERFUMARIA,B,62.78,1.0,1.3418781398943709,4.5,4,1,20.0
6981,ROUPA,A,63.87,4.0,6.830935251798561,0.6,0,1,102.0
6688,ROUPA,A,67.31,8.0,7.144792655086849,0.6,0,1,107.0
7372,ROUPA,A,66.7,8.0,7.144792655086849,0.6,0,1,107.0
7459,ROUPA,A,56.23,4.0,4.670349907918969,0.6,0,1,70.0
6978,ROUPA,A,63.87,4.0,6.766187050359713,0.6,0,1,102.0
7629,ROUPA,A,55.35,4.0,4.635379061371841,0.6,0,1,70.0
8497,ROUPA,A,50.78,4.0,3.963060686015831,0.6,0,1,60.0
6748,ROUPA,A,57.97,4.0,5.276887871853546,0.6,0,1,80.0
6727,ROUPA,A,63.87,4.0,6.590425531914894,0.6,0,1,100.0
6731,ROUPA,A,63.87,4.0,6.590425531914894,0.6,0,1,100.0
6977,ROUPA,A,63.87,4.0,6.719424460431655,0.6,0,1,102.0
6726,ROUPA,A,63.87,4.0,6.585106382978724,0.6,0,1,100.0
8803,ROUPA,A,54.28,4.0,4.3350970017636685,0.6,0,1,66.0
6970,ROUPA,A,69.17,4.0,7.144792655086849,0.6,0,1,109.0
7378,ROUPA,A,56.64,4.0,4.784431137724551,0.6,0,1,73.0
6732,ROUPA,A,63.87,4.0,6.547872340425532,0.6,0,1,100.0
6728,ROUPA,A,63.87,4.0,6.547872340425532,0.6,0,1,100.0
7452,ROUPA,A,56.23,4.0,4.570902394106814,0.6,0,1,70.0
1501,PERFUMARIA,B,62.86,0.9374068554396424,1.305540478969524,37.8,22,16,320.0
7461,ROUPA,A,56.23,4.0,4.567219152854513,0.6,0,1,70.0
7630,ROUPA,A,55.35,4.0,4.560770156438026,0.6,0,1,70.0
8800,ROUPA,A,54.28,4.0,4.285714285714286,0.6,0,1,66.0
6752,ROUPA,A,57.97,4.0,5.194508009153318,0.6,0,1,80.0
7456,ROUPA,A,56.23,4.0,4.52670349907919,0.6,0,1,70.0
6751,ROUPA,A,57.97,4.0,5.167048054919908,0.6,0,1,80.0
7462,ROUPA,A,56.23,4.0,4.4935543278084715,0.6,0,1,70.0
8499,ROUPA,A,50.78,4.0,3.8443271767810026,0.6,0,1,60.0
1445,PERFUMARIA,A,62.87,2.2857142857142856,3.201720624858502,7.5,0,8,400.0
7651,ROUPA,A,56.89,4.0,4.575301204819278,0.6,0,1,72.0
7647,ROUPA,A,57.33,4.0,4.93455098934551,0.6,0,1,78.0
5185,PERFUMARIA,A,50.89,6.0,5.03247038174638,2.4,0,3,240.0
6730,ROUPA,A,63.87,4.0,6.276595744680852,0.6,0,1,100.0
7653,ROUPA,A,71.01,4.0,7.144792655086849,0.6,0,1,115.0
8764,ROUPA,A,42.05,4.0,2.298507462686567,0.6,0,1,37.0
6820,ROUPA,A,52.06,4.0,4.286195286195286,0.6,0,1,69.0
7454,ROUPA,A,56.23,4.0,4.335174953959484,0.6,0,1,70.0
6747,ROUPA,A,57.97,4.0,4.938215102974828,0.6,0,1,80.0
8503,ROUPA,A,50.78,4.0,3.683377308707124,0.6,0,1,60.0
7472,ROUPA,A,57.8,4.0,4.888382687927107,0.6,0,1,80.0
1250,PERFUMARIA,B,62.62,1.3333333333333333,1.8295930580490722,7.2,3,5,150.0
8888,ROUPA,A,63.84,4.0,6.197486535008975,0.6,0,1,102.0
7677,ROUPA,A,59.68,4.0,5.5840000000000005,0.6,0,1,92.0
8203,ROUPA,A,52.36,4.0,4.046035805626598,0.9,0,1,67.0
7701,ROUPA,A,54.97,2.6666666666666665,3.018518518518518,0.6,0,1,50.0
7011,ROUPA,A,56.1,4.0,4.766272189349112,0.6,0,1,79.0
6815,ROUPA,A,52.06,4.0,4.161616161616161,0.6,0,1,69.0
6750,ROUPA,A,57.97,4.0,4.8237986270022875,0.6,0,1,80.0
6725,ROUPA,A,63.87,4.0,6.00531914893617,0.6,0,1,100.0
7681,ROUPA,A,59.68,4.0,5.4959999999999996,0.6,0,1,92.0
6819,ROUPA,A,52.06,4.0,4.114478114478114,0.6,0,1,69.0
7680,ROUPA,A,59.68,4.0,5.4799999999999995,0.6,0,1,92.0
8884,ROUPA,A,63.84,4.0,6.075403949730701,0.6,0,1,102.0
8883,ROUPA,A,63.84,4.0,6.068222621184918,0.6,0,1,102.0
6818,ROUPA,A,52.06,4.0,4.104377104377105,0.6,0,1,69.0
7675,ROUPA,A,59.68,4.0,5.468,0.6,0,1,92.0
1447,PERFUMARIA,B,62.87,2.0869565217391304,2.962378557155654,7.5,0,8,400.0
6814,ROUPA,A,52.06,4.0,4.087542087542087,0.6,0,1,69.0
7010,ROUPA,A,56.1,4.0,4.677514792899408,0.6,0,1,79.0
7676,ROUPA,A,59.68,4.0,5.44,0.6,0,1,92.0
7673,ROUPA,A,59.68,4.0,5.44,0.6,0,1,92.0
8317,ROUPA,A,60.63,4.0,5.9087546239210855,0.6,0,1,100.0
7842,ROUPA,A,59.14,4.0,5.546489563567363,0.6,0,1,94.0
9808,ACESSORIOS,A,53.72,4.0,2.3596373585108097,0.6,0,1,40.0
8325,ROUPA,A,60.63,4.0,5.896424167694205,0.6,0,1,100.0
8319,ROUPA,A,60.63,4.0,5.896424167694205,0.6,0,1,100.0
8318,ROUPA,A,60.63,4.0,5.891491985203453,0.6,0,1,100.0
8330,ROUPA,A,58.06,4.0,5.439628482972136,0.6,0,1,93.0
7557,ROUPA,A,51.45,4.0,4.093582887700535,0.6,0,1,70.0
7672,ROUPA,A,59.68,4.0,5.38,0.6,0,1,92.0
8329,ROUPA,A,58.06,4.0,5.421052631578947,0.6,0,1,93.0
8324,ROUPA,A,60.63,4.0,5.824907521578299,0.6,0,1,100.0
7700,ROUPA,A,54.97,2.6666666666666665,2.9002849002849005,0.6,0,1,50.0
6822,ROUPA,A,52.06,4.0,3.9966329966329965,0.6,0,1,69.0
6813,ROUPA,A,52.06,4.0,3.9932659932659926,0.6,0,1,69.0
8501,ROUPA,A,50.78,4.0,3.4696569920844325,0.6,0,1,60.0
7678,ROUPA,A,59.68,4.0,5.32,0.6,0,1,92.0
6780,ROUPA,A,61.61,2.6666666666666665,4.042016806722689,0.6,0,1,70.0
6909,ROUPA,A,58.1,4.0,5.348837209302325,0.6,0,1,93.0
7671,ROUPA,A,59.68,4.0,5.287999999999999,0.6,0,1,92.0
6823,ROUPA,A,52.06,4.0,3.942760942760943,0.6,0,1,69.0
6821,ROUPA,A,52.06,4.0,3.942760942760943,0.6,0,1,69.0
6774,ROUPA,A,61.61,2.6666666666666665,3.9943977591036415,0.6,0,1,70.0
8464,ROUPA,A,43.62,4.0,2.852646638054363,0.6,0,1,50.0
8316,ROUPA,A,60.63,4.0,5.704069050554872,0.6,0,1,100.0
7657,ROUPA,A,51.33,4.0,4.096185737976782,0.6,0,1,72.0
7953,ROUPA,A,50.56,4.0,3.9605781865965834,0.6,0,1,70.0
6816,ROUPA,A,52.06,4.0,3.888888888888889,0.6,0,1,69.0
5750,PERFUMARIA,A,47.93,4.0,2.815365551425031,0.6,0,1,50.0
7556,ROUPA,A,51.45,4.0,3.925133689839572,0.6,0,1,70.0
2841,PERFUMARIA,A,50.0,2.6666666666666665,2.2412935323383083,0.6,0,1,40.0
6745,ROUPA,A,60.01,4.0,5.572115384615384,0.6,0,1,100.0
8240,ROUPA,A,52.15,4.0,3.841483979763913,0.6,0,1,69.0
7179,ROUPA,A,58.66,4.0,5.5039246467817895,0.6,0,1,99.0
8243,ROUPA,A,52.03,4.0,3.835294117647059,0.6,0,1,69.0
8239,ROUPA,A,52.1,4.0,3.831649831649831,0.6,0,1,69.0
6817,ROUPA,A,52.06,4.0,3.8282828282828283,0.6,0,1,69.0
6907,ROUPA,A,58.1,4.0,5.144186046511628,0.6,0,1,93.0
